ID,date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,yr_built,yr_renovated,sqm_living15,sqm_lot15
5807,2015-04-30,216500.0,2,1,98,483,1,no waterfront,0,3,6,98,0,1969,0,84,483
5808,2015-02-25,325000.0,3,2,197,1137,2,no waterfront,0,3,8,197,0,1989,0,177,1134
5809,2015-04-06,420200.0,3,1,122,676,1,no waterfront,0,3,7,122,0,1968,0,127,724
5810,2014-12-02,258000.0,3,1,96,524,1,no waterfront,0,5,6,96,0,1951,0,119,524
5811,2014-12-02,450000.0,3,2,106,418,1,no waterfront,0,3,7,106,0,1917,1991,114,501
5812,2014-12-08,720168.0,4,2,196,352,2,no waterfront,0,4,7,131,65,1926,0,131,356
5813,2014-10-02,652000.0,3,2,197,464,1,no waterfront,0,5,7,123,74,1925,0,186,464
5814,2014-07-30,569500.0,4,2,217,766,2,no waterfront,0,3,8,217,0,1989,0,198,925
5815,2015-04-24,411000.0,4,1,209,27154,1,no waterfront,0,4,7,209,0,1963,0,143,2210
5816,2014-05-19,524950.0,3,1,175,355,1,no waterfront,0,3,7,119,55,1974,0,122,355
5817,2015-03-23,153000.0,2,1,105,943,1,no waterfront,0,3,6,70,35,1942,0,124,942
5818,2014-10-22,775000.0,3,2,258,507,2,no waterfront,2,3,9,258,0,2000,0,244,464
5819,2015-01-12,338500.0,4,2,222,567,2,no waterfront,0,3,8,222,0,1997,0,234,603
5820,2015-05-01,570000.0,3,1,222,836,1,no waterfront,0,3,8,139,82,1975,0,189,836
5821,2014-10-29,653000.0,3,2,248,783,1,no waterfront,0,4,9,174,74,1950,1991,145,802
5822,2014-11-20,435000.0,2,2,144,113,2,no waterfront,0,3,8,100,44,2008,0,144,193
5823,2014-11-26,207000.0,2,1,104,758,1,no waterfront,0,4,6,104,0,1952,0,98,568
5824,2014-07-25,540000.0,2,1,104,696,1,no waterfront,2,4,7,104,0,1971,0,282,1573
5825,2014-06-25,386000.0,4,2,190,890,2,no waterfront,2,3,8,164,26,1965,0,207,903
5826,2014-08-27,265000.0,5,2,241,750,1,no waterfront,0,4,8,241,0,1969,0,204,817
5827,2015-01-07,250000.0,3,2,97,53,2,no waterfront,0,3,7,68,28,2006,0,117,98
5828,2015-01-05,1697000.0,3,2,241,613,2,no waterfront,4,3,10,179,62,1970,2014,248,582
5829,2014-12-03,455000.0,4,2,261,673,2,no waterfront,0,3,9,261,0,2009,0,282,673
5830,2014-05-27,1795000.0,4,3,377,1207,2,no waterfront,3,3,11,377,0,2000,0,299,1282
5831,2014-10-30,759000.0,3,2,209,668,1,no waterfront,3,3,7,104,104,1941,0,209,557
5832,2015-03-26,970000.0,4,2,411,6908,2,no waterfront,0,3,10,411,0,1990,0,354,7513
5833,2014-11-04,280000.0,1,2,55,2276,1,no waterfront,0,2,3,55,0,1950,0,91,2094
5834,2014-08-27,690000.0,3,2,225,773,1,no waterfront,0,4,9,132,92,1978,0,236,968
5835,2014-07-08,789900.0,3,2,317,2336,1,no waterfront,0,4,10,162,155,1987,0,269,1821
5836,2015-03-18,447500.0,2,1,109,473,1,no waterfront,0,3,7,109,0,1926,0,91,473
5837,2014-06-13,440000.0,4,2,186,703,1,no waterfront,0,3,7,113,73,1974,0,169,727
5838,2015-04-14,278000.0,3,2,114,723,1,no waterfront,0,3,7,114,0,1994,0,136,805
5839,2014-07-14,980000.0,5,2,255,557,1,no waterfront,0,3,8,162,92,1904,1994,141,386
5840,2014-06-30,245000.0,3,2,120,1318,1,no waterfront,0,3,7,79,40,1996,0,143,705
5841,2014-10-21,287000.0,3,1,106,1066,1,no waterfront,0,3,7,106,0,1971,0,152,1066
5842,2014-06-03,435000.0,3,1,206,12342,1,no waterfront,0,3,7,103,103,1988,0,197,7203
5843,2014-07-15,585000.0,3,2,190,1086,2,no waterfront,0,4,9,190,0,1989,0,223,945
5844,2014-07-01,616000.0,4,1,157,543,1,no waterfront,0,3,8,157,0,1957,0,137,480
5845,2015-01-15,203000.0,3,1,149,836,1,no waterfront,0,4,7,102,47,1978,0,149,743
5846,2015-05-06,860000.0,4,2,252,356,2,no waterfront,0,3,8,166,86,1920,2009,126,360
5847,2015-03-30,833000.0,4,2,203,1178,1,no waterfront,2,3,8,108,94,1973,0,244,1007
5848,2014-12-11,565000.0,4,2,253,636,2,no waterfront,0,3,8,253,0,2003,0,234,517
5849,2015-02-12,572500.0,3,2,231,705,2,no waterfront,0,3,9,231,0,1991,0,232,964
5850,2014-05-16,254000.0,4,2,140,393,1,no waterfront,0,3,7,140,0,1955,0,140,396
5851,2015-04-02,1525000.0,4,4,438,1950,3,no waterfront,4,5,11,438,0,1971,0,279,1858
5852,2015-01-21,900000.0,4,3,353,20234,2,no waterfront,0,3,9,353,0,2003,0,239,20193
5853,2015-02-26,899000.0,3,2,181,346,2,no waterfront,0,3,9,181,0,1996,0,193,371
5854,2015-04-24,560000.0,3,2,120,557,1,no waterfront,0,5,7,120,0,1943,0,114,557
5855,2015-03-04,512500.0,3,1,149,668,1,no waterfront,0,3,7,109,39,1976,0,141,740
5856,2015-02-23,775000.0,4,2,189,464,1,no waterfront,0,5,7,109,79,1924,0,143,464
5857,2014-06-11,200000.0,2,1,65,436,1,no waterfront,0,5,5,65,0,1953,0,89,483
5858,2014-07-31,172000.0,3,1,90,436,1,no waterfront,0,4,6,66,23,1943,0,144,427
5859,2014-05-22,219900.0,3,1,84,557,1,no waterfront,0,2,6,84,0,1956,0,101,646
5860,2014-07-11,641200.0,3,1,98,847,1,no waterfront,0,3,7,98,0,1952,0,150,847
5861,2014-07-15,473000.0,5,3,202,668,2,no waterfront,0,4,7,202,0,1982,0,170,710
5862,2014-07-01,540000.0,3,1,190,890,1,no waterfront,0,3,8,130,60,1984,0,161,1110
5863,2015-05-04,295000.0,2,1,69,418,1,no waterfront,0,3,6,69,0,1945,0,143,371
5864,2014-05-28,370000.0,3,1,74,213,1,no waterfront,0,4,6,74,0,1908,0,137,136
5865,2014-07-14,1727000.0,4,2,322,743,1,no waterfront,1,3,9,219,103,1906,2002,279,743
5866,2014-05-09,275000.0,3,1,129,4483,1,no waterfront,0,3,6,129,0,1922,2013,133,4208
5867,2014-10-14,89000.0,3,1,83,441,1,no waterfront,0,4,6,83,0,1969,0,83,316
5868,2014-08-05,175000.0,2,1,97,910,1,no waterfront,0,4,6,97,0,1975,0,114,1182
5869,2015-02-18,490000.0,3,2,223,1105,1,no waterfront,2,4,9,148,75,1989,0,287,1105
5870,2014-05-15,342400.0,3,2,109,894,2,no waterfront,0,3,7,109,0,1986,0,247,555
5871,2014-06-23,345000.0,3,1,105,390,2,no waterfront,0,4,7,105,0,1904,0,140,371
5872,2014-11-25,399000.0,2,1,65,315,1,no waterfront,0,3,6,65,0,1946,0,145,419
5873,2014-08-15,550000.0,4,2,191,902,1,no waterfront,0,4,8,122,68,1960,0,190,895
5874,2014-12-03,652450.0,3,2,207,1099,1,no waterfront,0,5,8,151,55,1974,0,203,964
5875,2015-04-29,438000.0,2,2,181,2726,1,no waterfront,0,3,8,125,55,1953,0,197,720
5876,2015-04-03,605000.0,3,1,195,469,1,no waterfront,2,3,7,124,70,1941,0,152,464
5877,2014-09-29,395000.0,4,2,197,1090,1,no waterfront,0,5,7,123,74,1969,0,167,848
5878,2014-11-12,449950.0,3,2,174,283,2,no waterfront,0,4,7,174,0,1902,0,156,334
5879,2015-03-30,651100.0,4,2,214,513,2,no waterfront,0,3,9,214,0,2003,0,232,535
5880,2015-02-04,241000.0,3,1,81,562,1,no waterfront,0,3,6,81,0,1945,0,104,562
5881,2014-10-07,3418800.0,5,5,506,1896,2,no waterfront,0,3,11,506,0,2014,0,293,1655
5882,2014-12-19,268500.0,2,1,119,162,1,no waterfront,0,3,8,61,58,1969,0,172,162
5883,2015-01-23,200000.0,2,1,93,668,1,no waterfront,0,3,6,93,0,1956,0,119,836
5884,2014-12-01,400375.0,4,1,157,713,1,no waterfront,0,5,6,82,74,1946,0,98,713
5885,2014-05-28,429000.0,2,1,125,586,1,no waterfront,0,3,8,125,0,2005,0,154,500
5886,2014-10-24,230000.0,3,1,63,222,1,no waterfront,0,4,6,63,0,1903,0,136,334
5887,2015-02-18,1200000.0,4,2,265,994,2,no waterfront,0,3,10,265,0,1982,0,268,982
5888,2015-04-09,314200.0,1,1,56,557,1,no waterfront,0,4,5,56,0,1918,0,90,464
5889,2015-04-23,513000.0,4,2,247,825,1,no waterfront,0,4,8,174,72,1967,0,177,893
5890,2015-04-02,535000.0,2,1,129,496,1,no waterfront,0,5,7,89,39,1908,0,134,468
5891,2015-03-05,420000.0,6,3,212,589,2,no waterfront,0,3,7,212,0,1980,0,126,297
5892,2014-06-23,345950.0,3,2,196,382,2,no waterfront,0,3,8,196,0,1989,0,196,375
5893,2014-08-20,483500.0,3,2,111,187,1,no waterfront,1,4,7,55,55,1931,0,160,419
5894,2014-12-08,695000.0,4,2,219,232,2,no waterfront,3,3,8,141,78,2001,0,168,362
5895,2014-10-06,295000.0,4,2,218,827,2,no waterfront,0,3,7,218,0,1993,0,185,758
5896,2015-04-08,434975.0,3,2,147,925,1,no waterfront,0,3,7,98,49,1976,0,172,906
5897,2014-07-08,513000.0,3,2,168,426,2,no waterfront,0,3,8,168,0,1992,0,168,442
5898,2015-03-23,360000.0,3,1,176,1059,1,no waterfront,0,3,8,176,0,1963,0,158,1059
5899,2015-03-17,234900.0,3,1,116,743,1,no waterfront,0,3,7,116,0,1956,0,96,647
5900,2014-06-16,963000.0,4,3,304,613,2,no waterfront,0,3,10,304,0,2007,0,304,681
5901,2014-08-19,595000.0,2,1,80,445,1,no waterfront,0,3,7,80,0,1924,0,194,445
5902,2014-10-24,942500.0,4,3,331,1338,2,no waterfront,2,3,10,331,0,2006,0,380,1354
5903,2014-09-05,1029000.0,4,3,351,1040,2,no waterfront,0,3,11,351,0,2002,0,345,1097
5904,2015-03-25,350000.0,3,1,110,334,1,no waterfront,0,3,6,110,0,1904,0,156,334
5905,2014-11-06,416500.0,4,2,211,3701,2,no waterfront,0,4,8,211,0,1991,0,176,3574
5906,2014-09-16,209900.0,3,1,95,5641,1,no waterfront,0,3,5,95,0,1912,0,123,960
5907,2014-06-22,802000.0,3,1,266,464,1,no waterfront,0,4,8,170,95,1907,0,204,464
5908,2014-07-31,230000.0,4,1,141,817,1,no waterfront,0,4,7,141,0,1960,0,127,817
5909,2014-07-02,489000.0,3,3,343,963,2,no waterfront,0,3,9,343,0,1982,0,197,848
5910,2014-07-14,497000.0,3,1,208,2670,1,no waterfront,0,3,8,150,57,1956,0,297,2217
5911,2014-07-02,250000.0,3,2,178,718,1,no waterfront,0,3,8,141,37,1965,0,201,785
5912,2014-08-15,925000.0,3,3,237,334,2,no waterfront,0,3,10,196,41,1994,0,200,334
5913,2014-07-23,390000.0,4,2,170,1439,2,no waterfront,0,3,8,170,0,1991,0,170,1397
5914,2015-03-10,415000.0,3,2,193,891,1,no waterfront,0,3,7,193,0,1988,0,206,891
5915,2015-04-04,785000.0,3,2,148,895,1,no waterfront,0,5,7,148,0,1952,0,167,1059
5916,2014-09-24,575000.0,3,2,201,371,1,no waterfront,0,3,8,201,0,1907,0,164,371
5917,2015-01-26,170000.0,2,1,79,802,1,no waterfront,0,3,6,79,0,1924,0,102,802
5918,2014-10-14,750000.0,4,1,195,315,1,no waterfront,0,5,7,102,92,1915,0,175,350
5919,2015-03-21,230000.0,3,1,105,895,1,no waterfront,0,4,7,105,0,1967,0,105,895
5920,2015-01-05,855000.0,4,3,287,3258,2,no waterfront,0,3,9,287,0,1978,0,289,3265
5921,2014-08-05,235000.0,3,1,123,4249,2,no waterfront,0,2,6,123,0,1967,0,138,2229
5922,2014-09-08,335000.0,2,1,126,6434,1,no waterfront,0,4,5,126,0,1937,0,135,6434
5923,2014-07-03,1195000.0,5,3,317,1684,2,no waterfront,0,3,9,235,81,1952,2005,348,1515
5924,2015-03-30,677000.0,4,2,202,557,1,no waterfront,0,3,8,191,11,1927,0,127,418
5925,2014-10-22,575000.0,3,2,167,464,2,no waterfront,0,5,7,148,18,1925,0,152,464
5926,2015-02-18,450000.0,2,1,104,426,1,no waterfront,0,3,7,104,0,1924,0,104,473
5927,2015-03-27,817250.0,3,2,276,669,2,no waterfront,0,3,8,276,0,1999,0,225,676
5928,2014-12-02,440000.0,4,2,241,2657,1,no waterfront,0,3,8,168,73,1968,0,239,2503
5929,2014-05-07,526000.0,2,2,143,222,1,no waterfront,0,4,7,143,0,1900,0,109,113
5930,2014-07-25,762500.0,3,2,309,1417,2,no waterfront,0,3,10,309,0,1986,0,312,1379
5931,2015-04-14,325000.0,4,2,204,717,2,no waterfront,0,3,8,204,0,2000,0,228,682
5932,2014-07-10,840000.0,4,3,356,7964,2,no waterfront,0,3,11,356,0,1998,0,225,3961
5933,2015-05-03,377500.0,2,1,78,418,1,no waterfront,0,3,6,78,0,1939,0,120,464
5934,2014-09-23,212500.0,3,1,117,662,1,no waterfront,0,4,6,117,0,1954,0,117,741
5935,2014-05-15,749400.0,4,2,301,1886,2,no waterfront,0,3,10,301,0,1985,0,279,2197
5936,2014-06-26,663000.0,3,2,230,3515,1,has waterfront,3,4,8,230,0,1974,0,218,3913
5937,2014-07-21,1476000.0,3,2,415,2091,2,no waterfront,2,3,9,301,114,1953,2004,272,2028
5938,2014-10-15,261000.0,3,1,165,724,1,no waterfront,0,3,7,98,66,1957,0,134,724
5939,2015-04-10,515000.0,4,2,171,859,2,no waterfront,0,3,8,171,0,1997,0,193,809
5940,2014-05-12,410000.0,3,2,204,1572,2,no waterfront,0,3,8,204,0,1987,0,191,1572
5941,2014-07-08,336000.0,3,2,256,943,1,no waterfront,0,3,8,256,0,1969,0,256,891
5942,2015-02-25,440000.0,2,1,101,383,1,no waterfront,0,3,7,101,0,1948,0,101,502
5943,2015-01-09,908950.0,4,2,287,575,2,no waterfront,0,3,9,287,0,2014,0,268,939
5944,2014-11-25,554000.0,2,1,76,343,1,no waterfront,0,5,7,76,0,1968,0,162,836
5945,2014-05-09,387000.0,3,2,134,149,2,no waterfront,0,3,7,120,13,2003,0,130,119
5946,2015-05-05,268643.0,4,2,168,858,2,no waterfront,0,3,7,168,0,1961,0,154,858
5947,2014-07-21,514000.0,3,1,150,464,1,no waterfront,0,3,7,85,65,1954,0,149,464
5948,2014-07-23,420000.0,2,1,98,388,2,no waterfront,0,3,7,98,0,1977,0,163,426
5949,2014-09-10,199000.0,3,1,97,917,1,no waterfront,0,5,7,97,0,1968,0,120,1002
5950,2015-03-17,225000.0,3,1,93,1458,1,no waterfront,0,4,7,93,0,1949,0,117,910
5951,2014-08-19,320000.0,4,2,190,782,2,no waterfront,0,4,8,190,0,1993,0,183,784
5952,2014-10-23,204995.0,2,1,90,760,1,no waterfront,0,5,6,90,0,1904,0,139,1165
5953,2014-12-29,376000.0,3,2,143,169,2,no waterfront,0,3,8,143,0,2005,0,144,191
5954,2014-12-15,705000.0,4,2,278,578,2,no waterfront,0,3,9,278,0,2004,0,310,670
5955,2014-06-02,725995.0,4,2,296,731,2,no waterfront,2,3,9,296,0,2001,0,244,626
5956,2015-01-26,285000.0,4,2,173,760,1,no waterfront,0,3,7,102,71,1977,0,147,850
5957,2014-05-02,285000.0,4,2,204,873,2,no waterfront,0,3,8,204,0,1987,0,214,852
5958,2014-08-20,731000.0,4,2,285,551,2,no waterfront,0,3,9,285,0,2005,0,293,551
5959,2015-05-01,1564350.0,4,3,346,1579,2,no waterfront,3,4,10,261,84,1986,0,360,1444
5960,2014-10-06,510000.0,4,2,226,968,1,no waterfront,0,3,7,226,0,1955,1993,184,720
5961,2014-10-23,620000.0,2,1,91,402,1,no waterfront,0,3,7,91,0,1909,0,178,317
5962,2015-04-22,1110000.0,3,4,386,2953,2,no waterfront,0,3,11,386,0,1989,0,399,3362
5963,2014-07-22,796000.0,4,3,340,460,2,no waterfront,0,3,9,266,74,2005,0,141,588
5964,2014-09-30,255000.0,3,1,84,2369,1,no waterfront,0,3,5,84,0,1943,0,146,930
5965,2015-04-28,807000.0,3,2,180,371,2,no waterfront,0,4,9,180,0,2000,0,130,371
5966,2014-11-10,315000.0,4,2,165,557,2,no waterfront,0,3,9,165,0,2000,0,246,557
5967,2015-02-27,637000.0,3,2,204,683,2,no waterfront,0,4,8,204,0,1986,0,212,730
5968,2014-12-03,2725000.0,4,4,595,4072,2,no waterfront,2,4,12,521,74,1906,0,210,615
5969,2014-12-11,490000.0,3,2,192,931,1,no waterfront,0,3,8,113,78,1981,0,197,900
5970,2014-06-10,253000.0,3,1,189,676,1,no waterfront,0,3,7,94,94,1962,0,161,699
5971,2014-05-08,325900.0,4,2,215,582,2,no waterfront,0,3,8,215,0,2004,0,199,582
5972,2014-10-15,425000.0,2,2,133,620,1,no waterfront,0,3,7,80,52,1952,0,187,709
5973,2014-09-05,215000.0,4,2,157,620,2,no waterfront,0,3,7,157,0,1997,0,145,700
5974,2015-04-08,315000.0,4,2,157,620,2,no waterfront,0,3,7,157,0,1997,0,145,700
5975,2014-05-16,724800.0,3,2,190,365,1,no waterfront,0,3,8,109,80,1926,2001,180,371
5976,2014-07-09,295000.0,2,1,74,603,1,no waterfront,0,4,6,74,0,1953,0,113,650
5977,2015-03-16,509007.0,3,1,167,707,1,no waterfront,0,3,8,125,41,1951,0,164,707
5978,2015-04-13,306000.0,5,2,135,15742,1,no waterfront,0,3,6,135,0,1910,0,209,562
5979,2014-07-17,205000.0,3,1,119,669,1,no waterfront,0,3,7,119,0,1984,0,125,697
5980,2014-07-31,275000.0,3,1,176,904,1,no waterfront,0,4,7,111,65,1968,0,155,904
5981,2014-11-06,685000.0,3,1,137,650,1,no waterfront,2,3,8,137,0,1963,0,171,371
5982,2015-04-20,465000.0,4,2,194,1192,1,no waterfront,0,3,7,113,80,1969,0,161,1040
5983,2014-07-08,560000.0,4,2,181,910,1,no waterfront,0,3,8,123,57,1968,0,201,910
5984,2015-02-23,458500.0,3,1,116,892,1,no waterfront,0,3,7,116,0,1964,0,145,892
5985,2015-03-31,354000.0,3,1,91,705,1,no waterfront,0,3,6,91,0,1959,0,102,705
5986,2015-01-13,441000.0,3,2,254,736,2,no waterfront,0,3,9,254,0,1998,0,254,818
5987,2014-08-29,194000.0,3,1,117,974,1,no waterfront,0,2,7,103,13,1952,0,143,847
5988,2014-05-15,316500.0,4,2,199,632,2,no waterfront,0,4,8,199,0,1991,0,177,672
5989,2014-08-25,524950.0,3,1,162,301,1,no waterfront,0,4,7,114,48,1929,0,137,334
5990,2015-04-27,1052000.0,3,2,267,565,2,no waterfront,4,4,8,178,89,1983,0,267,493
5991,2015-04-12,925000.0,4,2,240,1290,2,no waterfront,0,4,9,240,0,1975,0,252,1290
5992,2014-10-20,780000.0,3,1,225,420,1,no waterfront,0,4,7,170,55,1924,0,149,380
5993,2014-05-19,241000.0,2,2,136,290,2,no waterfront,0,3,6,136,0,2005,0,109,239
5994,2014-06-19,519000.0,3,2,187,998,1,no waterfront,0,5,7,117,69,1954,0,187,1028
5995,2014-08-28,286000.0,2,1,56,371,1,no waterfront,0,4,6,56,0,1918,0,80,479
5996,2014-10-09,400000.0,3,2,278,1653,1,no waterfront,0,3,8,139,139,1962,0,222,771
5997,2014-10-09,255000.0,2,1,85,4046,1,no waterfront,0,4,5,85,0,1923,0,142,1103
5998,2015-01-21,152000.0,3,1,99,720,1,no waterfront,0,3,6,99,0,1953,0,88,719
5999,2014-12-01,599000.0,4,2,316,1406,2,no waterfront,0,4,8,316,0,1972,1987,218,2409
6000,2014-10-24,330000.0,4,2,169,362,2,no waterfront,0,3,7,169,0,2001,0,169,358
6001,2014-05-19,461000.0,2,1,98,668,1,no waterfront,0,3,7,98,0,1926,0,183,702
6002,2015-03-10,620000.0,5,2,285,3250,2,no waterfront,0,3,9,285,0,1995,0,199,1813
6003,2014-10-06,352500.0,4,2,213,20355,1,no waterfront,0,4,7,170,42,1958,0,196,11493
6004,2014-08-06,435000.0,3,2,149,642,1,no waterfront,0,3,7,117,32,1988,0,151,642
6005,2014-05-16,725000.0,5,2,262,493,2,no waterfront,0,3,9,262,0,2006,0,292,611
6006,2014-11-05,300000.0,3,1,90,1142,1,no waterfront,0,3,7,90,0,1982,0,189,928
6007,2014-11-11,252000.0,3,2,156,769,2,no waterfront,0,3,7,156,0,1989,0,143,769
6008,2014-10-05,464625.0,4,2,189,835,1,no waterfront,0,4,8,117,72,1974,0,229,852
6009,2014-12-12,340000.0,3,1,134,890,2,no waterfront,0,3,7,134,0,1950,0,139,798
6010,2014-06-20,1325000.0,4,2,266,583,1,no waterfront,0,4,9,183,82,1905,0,220,442
6011,2015-02-06,455000.0,5,2,173,1297,1,no waterfront,0,4,7,104,69,1969,0,172,1297
6012,2015-05-13,495000.0,4,3,231,1676,2,no waterfront,0,3,8,231,0,2003,0,182,1960
6013,2015-04-21,925000.0,4,2,311,418,2,no waterfront,0,3,9,245,65,2002,0,92,418
6014,2014-12-11,587000.0,4,2,296,811,2,no waterfront,0,3,9,296,0,2006,0,301,662
6015,2014-05-05,524000.0,3,1,144,512,1,no waterfront,0,4,6,72,72,1944,0,136,557
6016,2014-06-13,1030000.0,4,2,255,445,2,no waterfront,0,3,9,182,73,1905,2005,222,492
6017,2014-09-30,176000.0,2,1,85,216,1,no waterfront,0,4,8,85,0,1980,0,121,265
6018,2014-05-21,249900.0,2,1,105,510,1,no waterfront,0,3,6,105,0,1947,0,103,510
6019,2014-06-05,499500.0,3,2,234,4937,1,no waterfront,0,3,7,234,0,1988,0,187,5260
6020,2014-09-11,600000.0,5,3,292,979,1,no waterfront,0,5,9,150,142,1974,0,292,1096
6021,2014-08-14,294000.0,4,2,189,724,2,no waterfront,0,3,7,189,0,2003,0,172,1017
6022,2015-04-15,272000.0,4,2,165,1843,1,no waterfront,0,3,7,165,0,1963,0,205,1254
6023,2014-05-15,390000.0,3,2,208,1003,2,no waterfront,0,3,8,208,0,1996,0,176,919
6024,2015-01-09,700000.0,4,2,303,896,1,no waterfront,3,4,9,215,88,1971,0,217,1612
6025,2015-04-20,635000.0,5,2,288,615,2,no waterfront,0,3,9,288,0,2006,0,329,738
6026,2015-04-16,920000.0,4,1,171,334,2,no waterfront,0,3,8,154,17,1929,0,183,334
6027,2014-08-04,500000.0,3,1,145,792,1,no waterfront,0,4,7,110,35,1983,0,142,808
6028,2014-08-21,263500.0,2,1,69,419,1,no waterfront,0,3,6,69,0,1942,0,94,464
6029,2015-03-13,975000.0,4,2,208,928,2,no waterfront,0,4,10,208,0,1967,0,241,1066
6030,2014-11-14,575000.0,3,2,173,323,2,no waterfront,0,3,8,173,0,2001,0,180,323
6031,2014-06-12,822000.0,4,2,249,3751,2,no waterfront,0,4,9,249,0,1987,0,249,3233
6032,2015-01-16,300000.0,3,1,138,668,1,no waterfront,0,3,7,138,0,1954,0,118,668
6033,2015-03-30,487600.0,4,2,217,1122,2,no waterfront,0,3,8,217,0,1999,0,204,1152
6034,2014-07-07,500000.0,4,2,157,802,1,no waterfront,0,3,7,78,78,1955,2010,150,836
6035,2014-09-11,680000.0,2,2,134,91,3,no waterfront,0,3,9,134,0,2014,0,138,115
6036,2014-09-10,419000.0,3,2,307,1959,2,no waterfront,2,3,9,307,0,2004,0,307,1285
6037,2014-08-07,450000.0,4,1,141,487,1,no waterfront,0,3,6,141,0,1949,0,142,487
6038,2014-06-18,650000.0,5,1,117,418,1,no waterfront,0,3,7,117,0,1926,0,130,407
6039,2014-06-23,550000.0,3,1,170,751,1,no waterfront,0,4,8,170,0,1964,0,170,748
6040,2014-12-03,330000.0,4,2,162,483,1,no waterfront,1,4,6,99,63,1942,0,194,501
6041,2015-01-23,282510.0,4,1,134,2994,1,no waterfront,0,4,6,134,0,1932,0,142,940
6042,2014-11-20,2385000.0,4,4,588,1235,2,no waterfront,2,3,13,455,132,2000,0,204,854
6043,2014-11-20,230000.0,2,2,117,947,1,no waterfront,0,3,7,94,22,1983,0,144,947
6044,2014-10-04,750000.0,4,1,195,614,2,no waterfront,0,3,8,195,0,1909,2004,151,534
6045,2014-09-16,321000.0,4,2,225,498,2,no waterfront,0,3,8,225,0,2002,0,195,502
6046,2014-10-27,2196000.0,4,3,394,1672,2,no waterfront,3,5,10,311,83,1980,0,352,1350
6047,2015-03-18,245000.0,4,2,170,967,1,no waterfront,0,3,7,127,42,1958,0,170,861
6048,2014-12-23,510000.0,2,1,121,371,1,no waterfront,0,3,6,121,0,1913,0,143,371
6049,2014-06-24,751000.0,4,3,287,889,2,no waterfront,0,3,9,220,66,2004,0,337,846
6050,2014-05-23,675000.0,4,2,237,3400,2,no waterfront,0,4,9,237,0,1987,0,259,3400
6051,2015-01-26,295000.0,3,1,179,1240,1,no waterfront,0,3,8,179,0,1967,0,210,1240
6052,2014-10-28,312000.0,2,1,135,557,1,no waterfront,0,2,7,117,18,1925,0,146,592
6053,2014-09-25,730000.0,3,3,321,1219,2,no waterfront,0,3,9,237,83,1988,0,321,1167
6054,2015-01-02,762500.0,5,3,305,546,2,no waterfront,0,3,9,248,57,2005,0,287,527
6055,2014-05-28,150000.0,3,1,76,713,1,no waterfront,0,3,6,76,0,1910,0,136,642
6056,2015-03-09,270000.0,3,1,137,685,1,no waterfront,0,3,6,70,66,1954,0,137,829
6057,2015-04-06,400000.0,4,2,131,864,1,no waterfront,0,4,7,131,0,1963,0,142,750
6058,2014-08-26,650000.0,3,2,259,624,2,no waterfront,0,3,8,259,0,2002,0,243,624
6059,2014-10-06,530000.0,2,1,129,464,1,no waterfront,0,4,8,90,39,1954,0,149,464
6060,2014-06-30,248000.0,3,1,88,873,1,no waterfront,0,4,7,88,0,1954,0,117,873
6061,2015-01-08,760000.0,4,3,278,492,1,no waterfront,0,5,7,165,113,1949,0,126,506
6062,2015-02-20,199000.0,4,1,118,977,1,no waterfront,0,3,7,118,0,1960,0,143,871
6063,2014-10-20,240000.0,2,1,80,780,1,no waterfront,0,3,7,80,0,1960,0,99,1158
6064,2015-05-04,415000.0,3,1,126,166,2,no waterfront,0,3,7,126,0,1945,0,146,166
6065,2014-12-02,228000.0,3,1,92,1521,1,no waterfront,0,3,7,92,0,1959,0,131,1504
6066,2015-02-25,525000.0,4,2,254,1124,1,no waterfront,0,3,8,183,70,1992,0,201,1036
6067,2014-06-23,399950.0,3,1,144,485,1,no waterfront,0,4,7,75,69,1940,0,133,788
6068,2015-04-13,781000.0,4,2,240,796,2,no waterfront,0,3,9,240,0,1988,0,219,757
6069,2015-04-28,827000.0,3,2,171,123,2,no waterfront,0,3,9,144,26,2004,0,168,192
6070,2014-07-16,525000.0,5,2,232,800,1,no waterfront,0,4,7,232,0,1968,0,183,687
6071,2015-02-24,671300.0,4,2,304,486,2,no waterfront,0,3,7,304,0,2004,0,241,471
6072,2014-06-04,175000.0,2,1,62,220,1,no waterfront,0,3,5,62,0,1919,0,65,275
6073,2015-03-02,1100000.0,5,2,268,2094,1,no waterfront,0,4,10,199,68,1963,0,279,1654
6074,2015-05-06,800000.0,5,2,278,981,1,no waterfront,0,3,8,139,139,1966,0,249,1079
6075,2014-07-11,329950.0,4,2,178,427,2,no waterfront,0,3,7,178,0,2002,0,204,613
6076,2014-08-05,445000.0,4,3,182,668,2,no waterfront,0,3,7,182,0,1979,0,183,699
6077,2014-08-19,237000.0,3,1,185,1134,1,no waterfront,0,3,7,105,79,1979,0,98,761
6078,2014-09-23,1112500.0,6,4,334,578,2,no waterfront,0,3,9,242,91,1945,2006,132,578
6079,2014-12-10,438900.0,4,2,254,529,2,no waterfront,0,3,9,254,0,2006,0,279,490
6080,2014-08-08,1280000.0,9,4,339,464,2,no waterfront,0,3,8,235,104,1915,2010,233,464
